game_date,game_id,player,player_team,opponent_team,home_team,away_team,home_away,position,stat,target_actual,schedule_source
2026-07-12,401857060,Julie Allemand,Toronto Tempo,New York Liberty,Toronto Tempo,New York Liberty,HOME,G,PR,5.0,warehouse_game_context
2026-07-12,401857060,Julie Allemand,Toronto Tempo,New York Liberty,Toronto Tempo,New York Liberty,HOME,G,PRA,11.0,warehouse_game_context
2026-07-12,401857060,Maria Conde,Toronto Tempo,New York Liberty,Toronto Tempo,New York Liberty,HOME,F,PR,12.0,warehouse_game_context
2026-07-12,401857060,Pauline Astier,New York Liberty,Toronto Tempo,Toronto Tempo,New York Liberty,AWAY,G,PR,6.0,warehouse_game_context
2026-07-12,401857060,Pauline Astier,New York Liberty,Toronto Tempo,Toronto Tempo,New York Liberty,AWAY,G,PTS,4.0,warehouse_game_context
2026-07-12,401857060,Pauline Astier,New York Liberty,Toronto Tempo,Toronto Tempo,New York Liberty,AWAY,G,REB,2.0,warehouse_game_context
2026-07-12,401857060,Sabrina Ionescu,New York Liberty,Toronto Tempo,Toronto Tempo,New York Liberty,AWAY,G,AST,5.0,warehouse_game_context
2026-07-12,401857061,Awa Fam,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,PR,5.0,warehouse_game_context
2026-07-12,401857061,Awa Fam,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,REB,5.0,warehouse_game_context
2026-07-12,401857061,Dominique Malonga,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,PA,5.0,warehouse_game_context
2026-07-12,401857061,Dominique Malonga,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,PR,12.0,warehouse_game_context
2026-07-12,401857061,Dominique Malonga,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,PRA,13.0,warehouse_game_context
2026-07-12,401857061,Dominique Malonga,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,C,PTS,4.0,warehouse_game_context
2026-07-12,401857061,Kiki Iriafen,Washington Mystics,Seattle Storm,Washington Mystics,Seattle Storm,HOME,F,REB,10.0,warehouse_game_context
2026-07-12,401857061,Michaela Onyenwere,Washington Mystics,Seattle Storm,Washington Mystics,Seattle Storm,HOME,F,3PM,0.0,warehouse_game_context
2026-07-12,401857061,Michaela Onyenwere,Washington Mystics,Seattle Storm,Washington Mystics,Seattle Storm,HOME,F,PR,0.0,warehouse_game_context
2026-07-12,401857061,Michaela Onyenwere,Washington Mystics,Seattle Storm,Washington Mystics,Seattle Storm,HOME,F,PTS,0.0,warehouse_game_context
2026-07-12,401857061,Michaela Onyenwere,Washington Mystics,Seattle Storm,Washington Mystics,Seattle Storm,HOME,F,REB,0.0,warehouse_game_context
2026-07-12,401857061,Natisha Hiedeman,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,G,AST,3.0,warehouse_game_context
2026-07-12,401857061,Natisha Hiedeman,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,G,PA,21.0,warehouse_game_context
2026-07-12,401857061,Natisha Hiedeman,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,G,PR,20.0,warehouse_game_context
2026-07-12,401857061,Natisha Hiedeman,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,G,PRA,23.0,warehouse_game_context
2026-07-12,401857061,Natisha Hiedeman,Seattle Storm,Washington Mystics,Washington Mystics,Seattle Storm,AWAY,G,PTS,18.0,warehouse_game_context
2026-07-12,401857062,Arike Ogunbowale,Dallas Wings,Chicago Sky,Dallas Wings,Chicago Sky,HOME,G,3PM,2.0,warehouse_game_context
2026-07-12,401857062,Azura Stevens,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,F,PA,2.0,warehouse_game_context
2026-07-12,401857062,Azura Stevens,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,F,PR,4.0,warehouse_game_context
2026-07-12,401857062,Azura Stevens,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,F,PRA,4.0,warehouse_game_context
2026-07-12,401857062,Azura Stevens,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,F,PRA,4.0,warehouse_game_context
2026-07-12,401857062,Azura Stevens,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,F,PTS,2.0,warehouse_game_context
2026-07-12,401857062,Azzi Fudd,Dallas Wings,Chicago Sky,Dallas Wings,Chicago Sky,HOME,G,PRA,0.0,warehouse_game_context
2026-07-12,401857062,Azzi Fudd,Dallas Wings,Chicago Sky,Dallas Wings,Chicago Sky,HOME,G,PTS,0.0,warehouse_game_context
2026-07-12,401857062,Courtney Vandersloot,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,G,PA,5.0,warehouse_game_context
2026-07-12,401857062,Courtney Vandersloot,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,G,PTS,4.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,PA,6.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,PR,9.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,PRA,9.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,PTS,6.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,RA,3.0,warehouse_game_context
2026-07-12,401857062,Kamilla Cardoso,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,C,REB,3.0,warehouse_game_context
2026-07-12,401857062,Natasha Cloud,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,G,AST,1.0,warehouse_game_context
2026-07-12,401857062,Natasha Cloud,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,G,PTS,0.0,warehouse_game_context
2026-07-12,401857062,Sydney Taylor,Chicago Sky,Dallas Wings,Dallas Wings,Chicago Sky,AWAY,G,3PM,2.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,3PM,0.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,AST,2.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,PR,32.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,PRA,34.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,RA,14.0,warehouse_game_context
2026-07-12,401857063,A'ja Wilson,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,C,REB,12.0,warehouse_game_context
2026-07-12,401857063,Aliyah Boston,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,C,PTS,19.0,warehouse_game_context
2026-07-12,401857063,Aliyah Boston,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,C,RA,15.0,warehouse_game_context
2026-07-12,401857063,Aliyah Boston,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,C,RA,15.0,warehouse_game_context
2026-07-12,401857063,Jackie Young,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,G,REB,1.0,warehouse_game_context
2026-07-12,401857063,Jewell Loyd,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,G,3PM,0.0,warehouse_game_context
2026-07-12,401857063,Jewell Loyd,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,G,3PM,0.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,3PM,3.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,AST,3.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,PA,30.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,PR,30.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,PRA,33.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,PTS,27.0,warehouse_game_context
2026-07-12,401857063,Kelsey Mitchell,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,PTS,27.0,warehouse_game_context
2026-07-12,401857063,NaLyssa Smith,Las Vegas Aces,Indiana Fever,Las Vegas Aces,Indiana Fever,HOME,F,PR,14.0,warehouse_game_context
2026-07-12,401857063,Sophie Cunningham,Indiana Fever,Las Vegas Aces,Las Vegas Aces,Indiana Fever,AWAY,G,REB,0.0,warehouse_game_context
2026-07-13,401857064,Allisha Gray,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,3PM,3.0,warehouse_game_context
2026-07-13,401857064,Allisha Gray,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,3PM,3.0,warehouse_game_context
2026-07-13,401857064,Allisha Gray,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PR,21.0,warehouse_game_context
2026-07-13,401857064,Ariel Atkins,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,G,REB,3.0,warehouse_game_context
2026-07-13,401857064,Ariel Atkins,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,G,REB,3.0,warehouse_game_context
2026-07-13,401857064,Ariel Atkins,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,G,REB,3.0,warehouse_game_context
2026-07-13,401857064,Dearica Hamby,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,AST,2.0,warehouse_game_context
2026-07-13,401857064,Dearica Hamby,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PTS,12.0,warehouse_game_context
2026-07-13,401857064,Dearica Hamby,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PTS,12.0,warehouse_game_context
2026-07-13,401857064,Jordin Canada,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,REB,3.0,warehouse_game_context
2026-07-13,401857064,Naz Hillmon,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,F,3PM,1.0,warehouse_game_context
2026-07-13,401857064,Naz Hillmon,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,F,3PM,1.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,AST,5.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,AST,5.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PA,24.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PA,24.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PRA,29.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PTS,19.0,warehouse_game_context
2026-07-13,401857064,Nneka Ogwumike,Los Angeles Sparks,Atlanta Dream,Atlanta Dream,Los Angeles Sparks,AWAY,F,PTS,19.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PA,14.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PA,14.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PR,16.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PR,16.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PRA,19.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PRA,19.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PTS,11.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PTS,11.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,PTS,11.0,warehouse_game_context
2026-07-13,401857064,Rhyne Howard,Atlanta Dream,Los Angeles Sparks,Atlanta Dream,Los Angeles Sparks,HOME,G,RA,8.0,warehouse_game_context
2026-07-13,401857065,Alyssa Thomas,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,F,AST,12.0,warehouse_game_context
2026-07-13,401857065,Alyssa Thomas,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,F,RA,20.0,warehouse_game_context
2026-07-13,401857065,Alyssa Thomas,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,F,RA,20.0,warehouse_game_context
2026-07-13,401857065,Alyssa Thomas,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,F,REB,8.0,warehouse_game_context
2026-07-13,401857065,Courtney Williams,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,RA,10.0,warehouse_game_context
2026-07-13,401857065,Courtney Williams,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,RA,10.0,warehouse_game_context
2026-07-13,401857065,Courtney Williams,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,RA,10.0,warehouse_game_context
2026-07-13,401857065,Kahleah Copper,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,G,REB,3.0,warehouse_game_context
2026-07-13,401857065,Kahleah Copper,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,G,REB,3.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PA,38.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PA,38.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PR,43.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PR,43.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PRA,44.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PRA,44.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PTS,37.0,warehouse_game_context
2026-07-13,401857065,Kayla McBride,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,G,PTS,37.0,warehouse_game_context
2026-07-13,401857065,Natasha Howard,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,AST,7.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,3PM,1.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,3PM,1.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PA,5.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PA,5.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PR,8.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PR,8.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PR,8.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PRA,8.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PRA,8.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PTS,5.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,PTS,5.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,REB,3.0,warehouse_game_context
2026-07-13,401857065,Nia Coffey,Minnesota Lynx,Phoenix Mercury,Minnesota Lynx,Phoenix Mercury,HOME,F,REB,3.0,warehouse_game_context
2026-07-13,401857065,Valeriane Ayayi,Phoenix Mercury,Minnesota Lynx,Minnesota Lynx,Phoenix Mercury,AWAY,F,PTS,4.0,warehouse_game_context
2026-07-14,401857066,Aaliyah Edwards,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,F,PR,29.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,3PM,2.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,PA,15.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,PR,15.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,PRA,18.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,PTS,12.0,warehouse_game_context
2026-07-14,401857066,Bridget Carleton,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,PTS,12.0,warehouse_game_context
2026-07-14,401857066,Brittney Griner,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,C,AST,6.0,warehouse_game_context
2026-07-14,401857066,Brittney Griner,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,C,AST,6.0,warehouse_game_context
2026-07-14,401857066,Carla Leite,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,REB,1.0,warehouse_game_context
2026-07-14,401857066,Carla Leite,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,REB,1.0,warehouse_game_context
2026-07-14,401857066,Carla Leite,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,REB,1.0,warehouse_game_context
2026-07-14,401857066,Charlisse Leger-Walker,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,G,AST,7.0,warehouse_game_context
2026-07-14,401857066,Charlisse Leger-Walker,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,G,PA,11.0,warehouse_game_context
2026-07-14,401857066,Emily Engstler,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,3PM,1.0,warehouse_game_context
2026-07-14,401857066,Emily Engstler,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,REB,6.0,warehouse_game_context
2026-07-14,401857066,Emily Engstler,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,F,REB,6.0,warehouse_game_context
2026-07-14,401857066,Olivia Nelson-Ododa,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,C,PR,22.0,warehouse_game_context
2026-07-14,401857066,Olivia Nelson-Ododa,Connecticut Sun,Portland Fire,Connecticut Sun,Portland Fire,HOME,C,REB,6.0,warehouse_game_context
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,3PM,0.0,warehouse_game_context
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,3PM,0.0,warehouse_game_context
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,AST,2.0,warehouse_game_context
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,REB,5.0,warehouse_game_context
2026-07-14,401857066,Sarah Ashlee Barker,Portland Fire,Connecticut Sun,Connecticut Sun,Portland Fire,AWAY,G,REB,5.0,warehouse_game_context
2026-07-14,401857067,Georgia Amoore,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,G,3PM,1.0,warehouse_game_context
2026-07-14,401857067,Georgia Amoore,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,G,3PM,1.0,warehouse_game_context
2026-07-14,401857067,Georgia Amoore,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,G,PRA,10.0,warehouse_game_context
2026-07-14,401857067,Georgia Amoore,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,G,PRA,10.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,AST,1.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,AST,1.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,AST,1.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,PRA,40.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,PRA,40.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,REB,14.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,REB,14.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,REB,14.0,warehouse_game_context
2026-07-14,401857067,Kiki Iriafen,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,REB,14.0,warehouse_game_context
2026-07-14,401857067,Laura Juskaite,Toronto Tempo,Washington Mystics,Toronto Tempo,Washington Mystics,HOME,F,REB,4.0,warehouse_game_context
2026-07-14,401857067,Laura Juskaite,Toronto Tempo,Washington Mystics,Toronto Tempo,Washington Mystics,HOME,F,REB,4.0,warehouse_game_context
2026-07-14,401857067,Michaela Onyenwere,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,F,3PM,2.0,warehouse_game_context
2026-07-14,401857067,Shakira Austin,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,C,AST,0.0,warehouse_game_context
2026-07-14,401857067,Shakira Austin,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,C,AST,0.0,warehouse_game_context
2026-07-14,401857067,Shakira Austin,Washington Mystics,Toronto Tempo,Toronto Tempo,Washington Mystics,AWAY,C,AST,0.0,warehouse_game_context
2026-07-15,401857068,Awa Fam,Seattle Storm,Chicago Sky,Chicago Sky,Seattle Storm,AWAY,C,PA,17.0,warehouse_game_context
2026-07-15,401857068,Awa Fam,Seattle Storm,Chicago Sky,Chicago Sky,Seattle Storm,AWAY,C,PR,21.0,warehouse_game_context
2026-07-15,401857068,Awa Fam,Seattle Storm,Chicago Sky,Chicago Sky,Seattle Storm,AWAY,C,PRA,24.0,warehouse_game_context
2026-07-15,401857068,Awa Fam,Seattle Storm,Chicago Sky,Chicago Sky,Seattle Storm,AWAY,C,PTS,14.0,warehouse_game_context
2026-07-15,401857068,Awa Fam,Seattle Storm,Chicago Sky,Chicago Sky,Seattle Storm,AWAY,C,REB,7.0,warehouse_game_context
2026-07-15,401857068,Azura Stevens,Chicago Sky,Seattle Storm,Chicago Sky,Seattle Storm,HOME,F,PA,24.0,warehouse_game_context
2026-07-15,401857068,Azura Stevens,Chicago Sky,Seattle Storm,Chicago Sky,Seattle Storm,HOME,F,PR,28.0,warehouse_game_context
2026-07-15,401857068,Azura Stevens,Chicago Sky,Seattle Storm,Chicago Sky,Seattle Storm,HOME,F,PRA,32.0,warehouse_game_context
2026-07-15,401857068,Azura Stevens,Chicago Sky,Seattle Storm,Chicago Sky,Seattle Storm,HOME,F,PRA,32.0,warehouse_game_context
2026-07-15,401857068,Azura Stevens,Chicago Sky,Seattle Storm,Chicago Sky,Seattle Storm,HOME,F,PTS,20.0,warehouse_game_context
